Time,Timestamp,Sample T (K),Setpoint T (K),Heater Power (%),MC Pressure (mbar),DL Pressure (mbar),Wavelength (nm),ITC502_P (%),ITC502_I (min),ITC502_D (min),Hamamatsu (V)
2026-03-02 10:54:52.336581,1772445292.336581,,,,,,,,,,
2026-03-02 10:54:53.370195,1772445293.370195,,,,,,,,,,
2026-03-02 10:54:54.341653,1772445294.341653,,,,,,,,,,
2026-03-02 10:54:55.335257,1772445295.335257,,,,,,,,,,
